Composer,Performer,Perf_Nationality,Perf_Gender,Piece,Length,Tempo,Time_Signature,Freq_C,Freq_C#/Db,Freq_D,Freq_D#/Eb,Freq_E,Freq_F,Freq_F#/Gb,Freq_G,Freq_G#/Ab,Freq_A,Freq_A#/Bb,Freq_B,Unique_Velocities,Average_Velocity,Min_Velocity,Max_Velocity
Rachmaninoff,YunusTuncali,Turkey,M,EtudeTableauxOp39No5,359,196,4/4,0.05149,0.07637,0.06517,0.13358,0.0408,0.08806,0.13159,0.05,0.08856,0.05299,0.15348,0.06791,112,64.69,2,115
Rachmaninoff,YuanfanYang,UnitedKingdom,M,MomentMusicauxOp16No5,212,213,4/4,0.02636,0.26273,0.00455,0.04273,0.02,0.13727,0.06909,0.0,0.26818,0.03818,0.09545,0.03545,96,55.46,7,110
Rachmaninoff,JuliaKociuban,Poland,F,EtudeTableauxOp39No1,165,211,4/4,0.14426,0.06595,0.1078,0.08814,0.04344,0.07705,0.07197,0.09987,0.09987,0.05295,0.09417,0.05453,106,73.24,2,111
Rachmaninoff,WestonMizumoto,USA,M,SonataNo2InBFlatMinorOp36,1326,195,4/4,0.07584,0.09278,0.08762,0.07504,0.08165,0.10536,0.07402,0.07955,0.06115,0.07497,0.12172,0.07031,124,65.57,1,126
Rachmaninoff,WestonMizumoto,USA,M,ElegieInEFlatMinorOp3,386,180,4/4,0.01439,0.0852,0.05066,0.17962,0.02879,0.07714,0.12263,0.03397,0.13472,0.0236,0.16868,0.0806,105,59.23,2,112
Rachmaninoff,EduardKunz,Russia,M,MomentMusicauxOp16No4,184,213,4/4,0.10433,0.04253,0.05852,0.05852,0.18357,0.02472,0.07961,0.19338,0.01381,0.09197,0.0309,0.11814,111,71.39,3,117
Rachmaninoff,TanyaKaryagina,Kazakstan,F,PolkaDeWR,255,206,4/4,0.10915,0.07831,0.06029,0.19058,0.04886,0.09425,0.04366,0.08801,0.11192,0.03985,0.08281,0.05232,90,61.7,9,99
Rachmaninoff,VladimirLevitsky,Russia,M,EtudeTableauOp39No6,155,206,4/4,0.105,0.0726,0.07845,0.0765,0.121,0.11241,0.04879,0.06362,0.09719,0.08899,0.04606,0.08938,96,68.82,3,106
Rachmaninoff,SergeyNedayvoda,Russia,M,EtudeTableauxOp39No1,175,213,4/4,0.14113,0.06632,0.11238,0.09409,0.0441,0.07024,0.07155,0.09441,0.09605,0.05488,0.0967,0.05815,109,70.21,3,112
Rachmaninoff,PetronelMalan,SouthAfrica,F,ScherzoFromAMidsummerNightsDream,260,217,4/4,0.10524,0.03798,0.15616,0.06747,0.05283,0.07044,0.04201,0.1585,0.02886,0.10821,0.14343,0.02886,106,64.16,7,112
Rachmaninoff,JonathanFloril,Equador,M,PreludeInBMinorOp32No10,284,194,4/4,0.03683,0.08147,0.13504,0.01079,0.13356,0.00409,0.18973,0.11235,0.0119,0.07143,0.00707,0.20573,113,63.15,3,118
Rachmaninoff,MartinLeung,USA,M,PreludeOp3No2InCSharpMinor,244,74,4/4,0.04757,0.1718,0.03693,0.08954,0.13039,0.01119,0.12367,0.02574,0.15501,0.11136,0.0319,0.06491,106,67.85,3,121
Rachmaninoff,VictoriaKorchinskaya-Kogan,Canada,F,EtudesTableausOp39No9,204,210,4/4,0.0499,0.00957,0.19002,0.06425,0.09569,0.0041,0.07109,0.23172,0.00478,0.07656,0.03281,0.16951,74,46.59,11,89
Rachmaninoff,VictoriaKorchinskaya-Kogan,Canada,F,PreludeInGMajorOp32No5,207,207,4/4,0.06941,0.05716,0.18474,0.06762,0.06354,0.06226,0.08752,0.12401,0.04185,0.08599,0.10207,0.05384,103,74.44,6,115
Rachmaninoff,OxanaMikhailoff,USA,F,SonataInBFlatMinorOp36,998,205,4/4,0.08072,0.08187,0.0956,0.0735,0.08204,0.10651,0.07861,0.07606,0.05555,0.07579,0.12289,0.07086,108,63.55,6,114
Rachmaninoff,AaronKurz,USA,M,PreludeInDMajorOp23No4,268,199,4/4,0.0243,0.07806,0.20987,0.01031,0.1053,0.01546,0.12666,0.1215,0.00884,0.14065,0.03829,0.12077,98,60.55,3,115
Rachmaninoff,AndrewLi,USA,M,MomentMusicauxOp16No4,165,215,4/4,0.11021,0.0412,0.05387,0.06021,0.18239,0.02113,0.07852,0.19155,0.01725,0.09366,0.03239,0.11761,101,75.92,3,115
Rachmaninoff,VasylKotys,Ukraine,M,VariationsOnAThemeOfCorelliOp42,1059,181,4/4,0.08315,0.07324,0.13162,0.04488,0.0982,0.13123,0.03856,0.08208,0.05915,0.14755,0.06586,0.04449,113,69.98,2,118
Rachmaninoff,EvanLee,USA,M,EtudeTableauInEFlatMinorOp39No5,288,207,4/4,0.05083,0.07336,0.06385,0.1342,0.03931,0.08963,0.13495,0.05208,0.08688,0.05133,0.15874,0.06485,110,70.61,2,118
Rachmaninoff,ArthurKhmara,Belarus,M,EtudeTableauxOp39No5(2),277,216,4/4,0.05477,0.07252,0.06795,0.13083,0.0426,0.08976,0.12906,0.0535,0.08418,0.05401,0.15568,0.06516,108,68.17,2,114
Rachmaninoff,MisuzuTanaka,Japan,F,VariationsOnAThemeOfCorelliOp42,1020,201,4/4,0.08389,0.0721,0.13324,0.04288,0.09756,0.13272,0.0384,0.08159,0.06052,0.14806,0.06866,0.04038,106,63.38,1,107
Rachmaninoff,ArthurKhmara,Belarus,M,EtudeTableauxOp39No5,252,210,4/4,0.05183,0.07801,0.06885,0.13429,0.03979,0.08979,0.13115,0.04791,0.08613,0.05131,0.15314,0.0678,108,70.02,2,113
Rachmaninoff,ChengGuang,China,M,PreludeInDMajorOp23No4,282,171,4/4,0.02731,0.0797,0.20517,0.01181,0.10554,0.01476,0.12694,0.12103,0.00959,0.1417,0.04133,0.11513,94,58.14,4,108
Rachmaninoff,ElliotWuu,USA,M,PreludeOp23No8,109,219,4/4,0.15286,0.00714,0.11429,0.02214,0.185,0.11,0.03143,0.06143,0.02429,0.18786,0.03857,0.065,92,73.78,19,114
Rachmaninoff,ChengGuang,China,M,EtudeTableauInCMinorOp39No1,197,210,4/4,0.14491,0.06477,0.11057,0.09192,0.04482,0.0736,0.06771,0.09748,0.10075,0.0507,0.09585,0.05692,105,69.19,3,119
Rachmaninoff,ElliotWuu,USA,M,PreludeOp23No4,267,206,4/4,0.02381,0.07812,0.21354,0.00893,0.10342,0.01637,0.12649,0.11905,0.00818,0.14137,0.03943,0.12128,94,59.91,15,110
Rachmaninoff,DongzuJin,China,M,EtudeTableauOp39No5,262,211,4/4,0.05092,0.07981,0.07297,0.12947,0.04332,0.0869,0.12693,0.0532,0.08259,0.05498,0.15581,0.06309,109,72.79,3,116
Rachmaninoff,RyoYanagitani,Canada,M,MomentsMusicauxOp16No2No3No4,731,199,4/4,0.07248,0.06287,0.06452,0.08346,0.11201,0.05408,0.11778,0.11256,0.05216,0.08277,0.07014,0.11517,113,68.55,3,118
Rachmaninoff,TatianaKolessova,Russia,F,SonataNo2Op36,1083,192,4/4,0.08047,0.08369,0.09508,0.07273,0.08106,0.10715,0.07911,0.07477,0.05769,0.07639,0.12253,0.06933,106,62.7,6,113
Rachmaninoff,BorisGiltburg,Israel,M,Etudes-TableauxOp39No1No2No6,668,211,4/4,0.12117,0.0634,0.09094,0.07391,0.10542,0.08569,0.05662,0.07621,0.09709,0.0848,0.06609,0.07865,110,68.16,6,115
Rachmaninoff,RyoYanagitani,Canada,M,MomentsMusicauxOp16,1752,205,4/4,0.10326,0.07662,0.0514,0.07122,0.10248,0.08858,0.09741,0.08975,0.07694,0.0811,0.07623,0.085,114,64.91,2,118
Rachmaninoff,LeonardoColafelice,Italy,M,EtudeTableauOp39No6,155,214,4/4,0.10291,0.06951,0.07845,0.08,0.11961,0.10524,0.05087,0.06175,0.09553,0.08699,0.05359,0.09553,106,70.23,2,111
Rachmaninoff,KennyBroberg,USA,M,EtudeTableauOp33No9,152,204,4/4,0.03574,0.2395,0.01066,0.06897,0.14796,0.04013,0.04263,0.04953,0.1931,0.05705,0.05016,0.06458,91,73.56,3,113
Rachmaninoff,MariannaPrjevalskaya,Spain,F,VariationsOnAThemeOfCorelliOp42,1164,195,4/4,0.08123,0.07409,0.13389,0.0446,0.09521,0.13307,0.03807,0.07929,0.06143,0.14951,0.06827,0.04133,115,69.67,3,118
Rachmaninoff,MartinLeung,USA,M,PreludesOp23No2No4No5,700,197,4/4,0.06269,0.03266,0.19395,0.05957,0.04551,0.09872,0.06785,0.12393,0.01861,0.10364,0.15672,0.03615,117,67.12,2,120
Rameau,MikhailMordvinov,Russia,M,LeTendresPlaintes-LesTourbillons(2),335,211,4/4,0.0331,0.08782,0.18402,0.0,0.16461,0.0812,0.08252,0.09003,0.02736,0.14651,0.03133,0.07149,72,64.06,4,100
Rameau,MikhailMordvinov,Russia,M,LeTendresPlaintes-LesTourbillons,332,214,4/4,0.03427,0.09017,0.18711,0.0,0.16276,0.07665,0.08296,0.09107,0.02525,0.14653,0.03156,0.07169,70,65.49,18,97
Ravel,HyeJinKim,SouthKorea,F,MiroirsNo2,208,130,4/4,0.03399,0.07566,0.06908,0.11404,0.08882,0.05482,0.10307,0.07127,0.08443,0.11294,0.13158,0.06031,88,51.72,3,106
Ravel,DenisZhdanov,Ukraine,M,JeuxDEau,302,212,4/4,0.05598,0.1269,0.0638,0.0657,0.10792,0.04103,0.10958,0.06309,0.11836,0.08966,0.06855,0.08942,106,59.78,3,116
Ravel,DenisZhdanov,Ukraine,M,PavanePourUneInfanteDefunte,345,182,4/4,0.10079,0.01642,0.14892,0.01246,0.1376,0.0453,0.09456,0.13024,0.0068,0.09909,0.03964,0.16818,97,50.38,3,105
Ravel,ZitongWang,China,F,JeuxDeau,289,221,4/4,0.0561,0.12875,0.06353,0.06857,0.11316,0.04387,0.10213,0.06593,0.11676,0.08751,0.06425,0.08943,103,58.05,3,117
Ravel,RanJia,China,F,JeuxDEau,303,210,4/4,0.05688,0.12485,0.06514,0.06656,0.11211,0.04012,0.10644,0.05995,0.11872,0.09252,0.06632,0.09039,107,58.85,3,117
Ravel,KonstantinShamray,Russia,M,OiseauxTristesFromMiroirs,230,193,4/4,0.03501,0.07549,0.07112,0.11269,0.08425,0.0558,0.10503,0.07112,0.08643,0.11379,0.1291,0.06018,90,56.59,3,104
Ravel,DenisZhdanov,Ukraine,M,AlboradaDelGraciozoFromMiroirs,352,202,4/4,0.03575,0.10724,0.09223,0.04814,0.03575,0.0908,0.1225,0.11463,0.07102,0.12893,0.06935,0.08365,113,65.86,2,126
Ravel,RanJia,China,F,ToccataFromLeTombeauDeCouperin,217,217,4/4,0.0836,0.05689,0.1064,0.05067,0.12874,0.05389,0.11861,0.08291,0.04906,0.08245,0.05527,0.13151,110,69.45,2,120
Ravel,YanZhuoLi,China,M,GaspardDeLaNuitNo3,584,209,4/4,0.0633,0.07958,0.07039,0.12777,0.11346,0.07485,0.10414,0.07853,0.09389,0.03769,0.09337,0.06303,114,63.88,2,122
Ravel,PeijieAngelaYu,China,F,GaspardDeLaNuitNo3,549,204,4/4,0.06138,0.08018,0.07249,0.11777,0.11008,0.0806,0.10638,0.08174,0.09442,0.0403,0.09086,0.0638,115,63.15,3,120
Ravel,LeonardoColafelice,Italy,M,ToccataFromLeTombeauDeCouperin,230,221,4/4,0.08535,0.05174,0.10783,0.04642,0.1308,0.05827,0.11388,0.0839,0.04932,0.08535,0.04884,0.1383,109,66.49,2,126
Ravel,JudyHuang,Taiwan,F,AlboradaDelGraciosoFromMiroirs,400,203,4/4,0.03433,0.11373,0.09318,0.04577,0.03877,0.09225,0.11934,0.11607,0.06702,0.12634,0.06726,0.08594,102,63.34,6,110
Ravel,RuiShi,China,F,GaspardDeLaNuit,1451,207,4/4,0.05862,0.08602,0.06222,0.11807,0.09645,0.07633,0.09345,0.07288,0.1011,0.05344,0.12017,0.06125,112,56.53,1,112
Ravel,YanZhuoLi,China,M,GaspardDeLaNuitNo2,363,79,4/4,0.03869,0.08333,0.04092,0.08705,0.07664,0.05804,0.08333,0.03125,0.0811,0.01414,0.35491,0.0506,75,44.78,3,85
Ravel,InnaFaliks,Ukraine,F,ScarboFromGaspardDeLaNuit,532,216,4/4,0.0619,0.07576,0.08052,0.12337,0.11385,0.07814,0.10279,0.0759,0.08962,0.04579,0.08752,0.06484,109,64.29,6,117
Ravel,InnaFaliks,Ukraine,F,GaspardDeLaNuit,1300,203,4/4,0.05721,0.08528,0.06439,0.11474,0.09845,0.07896,0.09097,0.07249,0.09837,0.05893,0.11918,0.06103,112,57.68,6,122
Ravel,InesaSinkevych,Israel,F,ValesesNoblesEtSentimentales,864,184,4/4,0.07272,0.07537,0.10923,0.0502,0.12027,0.06153,0.0817,0.08965,0.0764,0.09274,0.05388,0.1163,101,60.0,6,109
Ravel,FrankDupree,Germany,M,UneBarqueSurLOcean,425,213,4/4,0.03538,0.10614,0.05473,0.08366,0.09734,0.06548,0.10262,0.08346,0.09226,0.15422,0.05395,0.07076,106,59.4,3,111
Ravel,ValerieNarumi,USA,F,JeuxDEau,279,221,4/4,0.05372,0.13064,0.06986,0.0686,0.10391,0.04161,0.10845,0.06154,0.12383,0.08651,0.0691,0.08222,108,62.58,3,120
Ravel,FrankDupree,Germany,M,AlboradaDelGracioso,394,205,4/4,0.03371,0.11098,0.09264,0.04655,0.04059,0.09218,0.12039,0.11626,0.07063,0.12543,0.06765,0.08301,108,66.36,3,115
Ravel,HyeJinKim,SouthKorea,F,MiroirsNo4,397,208,4/4,0.03172,0.11198,0.09173,0.04684,0.03708,0.08685,0.12393,0.11588,0.06855,0.12784,0.06977,0.08783,110,61.49,3,119
Ravel,HyeJinKim,SouthKorea,F,MiroirsNo3,426,214,4/4,0.03664,0.09791,0.05465,0.08197,0.09667,0.07121,0.10433,0.08383,0.09377,0.15545,0.05444,0.06914,106,53.95,3,115
Ravel,MaximLadid,Luxembourg,M,OndineFromGaspardDeLaNuit,398,220,4/4,0.05795,0.10125,0.04855,0.10168,0.08025,0.09162,0.0831,0.07522,0.11065,0.09053,0.09622,0.06298,104,50.4,3,116
Ravel,YanZhuoLi,China,M,GaspardDeLaNuitNo1,395,216,4/4,0.05305,0.11128,0.04809,0.10265,0.08087,0.08928,0.07462,0.07548,0.12141,0.08713,0.09877,0.05736,107,55.66,3,115
Ravel,SooYeonHam,SouthKorea,F,GaspardDeLaNuitNo2,367,85,4/4,0.03789,0.08618,0.03938,0.08692,0.07727,0.05572,0.08098,0.03046,0.08024,0.01486,0.35958,0.05052,79,45.23,5,87
Ravel,KonstantinShamray,Russia,M,AlboradaDelGraciosoFromMiroirs,385,215,4/4,0.03235,0.10877,0.09283,0.04829,0.03657,0.09236,0.12025,0.12236,0.06704,0.12846,0.06634,0.08439,116,67.82,3,126
Ravel,JohnCao,USA,M,GaspardDeLaNuitNo1,377,216,4/4,0.05719,0.10207,0.0417,0.10162,0.07974,0.0925,0.08088,0.06972,0.11825,0.09364,0.10549,0.05719,102,53.37,3,107
Ravel,VyacheslavGryaznov,Russia,M,GaspardDeLaNuit,1361,203,4/4,0.0591,0.08904,0.06081,0.11785,0.0977,0.0784,0.09132,0.07088,0.10118,0.05485,0.11856,0.06031,126,62.49,1,126
Ravel,VyacheslavGryaznov,Russia,M,Gibet-ScarboFromGaspardDeLaNuit,895,209,4/4,0.05966,0.08069,0.06738,0.12639,0.10504,0.07564,0.09732,0.07103,0.09002,0.0367,0.12682,0.0633,123,63.63,1,126
Ravel,JanLisiecki,Canada,M,OndineFromGaspardDeLaNuit,405,218,4/4,0.05844,0.10115,0.04154,0.10232,0.07839,0.08519,0.07745,0.07815,0.12298,0.09387,0.10209,0.05844,106,50.74,3,114
Ravel,Han-ChienLee,Taiwan,F,Miroirs,1709,209,4/4,0.04868,0.10775,0.06424,0.07973,0.06362,0.09199,0.10273,0.08531,0.08916,0.11257,0.08517,0.06906,117,57.41,2,125
Ravel,Wen-YinChan,Taiwan,F,AlboradaDelGracioso,346,203,4/4,0.03152,0.1103,0.09188,0.04848,0.03782,0.09333,0.12291,0.11661,0.06642,0.12873,0.0657,0.0863,103,61.3,6,113
Ravel,PavelYeletskiy,Belarus,M,GaspardDeLaNuit,1367,205,4/4,0.05918,0.08846,0.0591,0.11903,0.09663,0.0779,0.09498,0.07026,0.10075,0.05551,0.11783,0.06037,122,55.93,2,126
Ravel,CarmenKnoll,USA,F,LaValse,625,218,4/4,0.06858,0.0795,0.11016,0.05062,0.09746,0.08565,0.06828,0.0787,0.08863,0.10183,0.08575,0.08486,123,68.58,2,126
Ravel,HannaShybayeva,Belarus,F,ScarboAndOndineFromGaspardDeLaNuit,954,217,4/4,0.06134,0.08885,0.06409,0.11143,0.10026,0.08343,0.09565,0.07574,0.10236,0.06061,0.09249,0.06376,108,58.32,6,116
Ravel,HannaShybayeva,Belarus,F,GaspardDeLaNuit,1357,214,4/4,0.05668,0.08976,0.06425,0.11134,0.09564,0.0789,0.09144,0.07343,0.10069,0.05325,0.11911,0.06551,106,56.48,6,113
Ravel,TristanTeo,Canada,M,AlboradaDelGrciosoFromMiroirs,377,223,4/4,0.03378,0.10736,0.09481,0.04487,0.03522,0.09144,0.12039,0.12183,0.06876,0.12738,0.06634,0.08782,116,63.22,3,123
Ravel,Jean-SelimAbdelmoula,Switzerland,M,ValsesNoblesEtSentimentales,970,183,4/4,0.07066,0.07506,0.11743,0.04649,0.12098,0.05985,0.08246,0.08942,0.07151,0.09397,0.0526,0.11956,100,57.85,2,105
Ravel,KonstantinShamray,Russia,M,AlboradaDelGraciosoFromMiroirs(2),394,209,4/4,0.03397,0.10592,0.09531,0.046,0.03963,0.09295,0.11748,0.11866,0.07219,0.12786,0.06629,0.08375,116,66.08,3,120
Ravel,VladimirLevitsky,Russia,M,ToccataFromLeTombeauDeCouperin,240,223,4/4,0.08018,0.0537,0.10667,0.04984,0.13749,0.05153,0.11678,0.08379,0.04479,0.08428,0.05033,0.14062,102,67.39,3,105
Ravel,NathanLee,USA,M,MiroirsNo4,364,221,4/4,0.03571,0.11695,0.09702,0.05071,0.03441,0.07814,0.12264,0.1066,0.0727,0.12833,0.07167,0.08512,112,65.58,3,121
Ravel,HenryWongDoe,NewZealand,M,LeTombeauDeCouperin,1582,189,4/4,0.07975,0.0607,0.10703,0.05107,0.12538,0.04849,0.10277,0.10556,0.04493,0.10389,0.04186,0.12858,115,60.6,2,119
Ravel,ChaeyoungPark,USA,F,LeTombeauDeCouperinToccata,229,207,4/4,0.08263,0.05011,0.10985,0.04577,0.13418,0.05179,0.11612,0.0848,0.04698,0.08962,0.04698,0.14117,112,66.54,3,117
Ravel,VasylKotys,Ukraine,M,GaspardDeLaNuitNo1,386,218,4/4,0.0576,0.10191,0.04298,0.10523,0.07975,0.08861,0.07776,0.07399,0.12007,0.08773,0.10323,0.06114,105,56.0,2,119
Ravel,VasylKotys,Ukraine,M,GaspardDeLaNuitNo2,329,95,4/4,0.03832,0.08475,0.03832,0.08917,0.07148,0.05453,0.08106,0.02874,0.07664,0.01326,0.37288,0.05085,81,46.56,7,92
Ravel,FangzhouYe,China,M,GaspardDeLaNuitOndine,397,219,4/4,0.05239,0.10328,0.047,0.10781,0.07891,0.08021,0.08581,0.07568,0.1216,0.08452,0.10047,0.06231,108,58.74,3,111
Ravel,VasylKotys,Ukraine,M,GaspardDeLaNuitNo3,523,206,4/4,0.06442,0.08105,0.07495,0.13411,0.10917,0.07509,0.10155,0.07509,0.09476,0.0399,0.08784,0.06207,114,66.67,2,121
Ravel,EloiseKim,SouthKorea,F,Sonatine,656,186,4/4,0.05377,0.1714,0.06852,0.04369,0.11968,0.06217,0.09802,0.04126,0.11725,0.08159,0.07524,0.0674,106,56.73,1,119
Ravel,SooYeonHam,SouthKorea,F,GaspardDeLaNuitNo3,561,216,4/4,0.06313,0.08059,0.07298,0.12941,0.11314,0.07481,0.10264,0.07665,0.0966,0.03806,0.08991,0.06208,117,64.79,2,126
Ravel,SooYeonHam,SouthKorea,F,GaspardDeLaNuitNo1,405,221,4/4,0.05169,0.10469,0.04667,0.10229,0.08222,0.08724,0.08113,0.07612,0.1193,0.0879,0.10055,0.0602,104,56.53,3,108
Ravel,HenryWongDoe,NewZealand,M,Minuet-ToccataFromLeTombeauDeCouperin,535,218,4/4,0.08003,0.05374,0.12202,0.04795,0.12169,0.06035,0.10847,0.09474,0.04266,0.0911,0.04894,0.12831,117,62.38,2,123
Ravel,YunyiQin,China,F,ValsesNoblesEtSentimentales,794,190,4/4,0.0709,0.07308,0.10795,0.04844,0.12337,0.06017,0.08381,0.09604,0.06923,0.09336,0.05565,0.118,108,59.53,2,114
Ravel,BoyiFa,China,M,GaspardDeLaNuitNo3,556,211,4/4,0.06557,0.077,0.07525,0.1341,0.11516,0.07323,0.10091,0.07579,0.09285,0.04004,0.08748,0.06262,116,61.95,2,120
Ravel,BoyiFa,China,M,GaspardDeLaNuitNo2,363,87,4/4,0.03618,0.07887,0.03835,0.08394,0.07453,0.05644,0.07887,0.02967,0.07598,0.01375,0.38278,0.05065,74,40.86,4,81
Ravel,Shiue-LinDay,Taiwan,F,OndineFromGaspardDeLaNuit,383,215,4/4,0.05537,0.10467,0.04625,0.10554,0.07796,0.08795,0.08143,0.07318,0.11922,0.09055,0.09967,0.0582,99,50.63,3,104
Ravel,JoshuaIzzard,USA,M,OndineFromGaspardDeLaNuit,409,219,4/4,0.05535,0.10683,0.04846,0.10187,0.07969,0.09218,0.08292,0.07344,0.11501,0.08658,0.09735,0.06031,99,53.94,3,103
Ravel,JohnKwon,SouthKorea,M,UneBarqueSurLOceanAndAlboradaDelGraciosoFromMiroirs,892,213,4/4,0.03531,0.11112,0.06995,0.06895,0.06608,0.07438,0.11444,0.0995,0.0829,0.13824,0.06076,0.07836,94,54.15,6,99
Ravel,JamesWillshire,GreatBritain,M,OndineFromGaspardDeLaNuit,439,218,4/4,0.05518,0.10475,0.04771,0.10309,0.07861,0.08961,0.08235,0.07281,0.11948,0.08982,0.09873,0.05787,98,54.26,3,105
Ravel,ChaoYinCai,China,F,GaspardDeLaNuit,1327,201,4/4,0.05733,0.08817,0.05924,0.119,0.09734,0.07715,0.09272,0.07216,0.09903,0.05792,0.11834,0.06159,110,57.4,3,112
Ravel,ChaoYinCai,China,F,OndineFromGaspardDeLaNuit,392,218,4/4,0.05364,0.10893,0.04627,0.1036,0.08006,0.08989,0.08129,0.07432,0.11978,0.086,0.09644,0.05979,105,53.61,2,111
Ravel,ChaoYinCai,China,F,ScarboFromGaspardDeLaNuit,535,216,4/4,0.06372,0.08052,0.07186,0.12886,0.11128,0.07522,0.10301,0.07677,0.09409,0.04033,0.09267,0.06165,114,63.46,1,115
Ravel,AlexeyChernov,Russia,M,GaspardDeLaNuit3rdMov,574,214,4/4,0.06457,0.0809,0.07164,0.1317,0.10971,0.07524,0.10212,0.07383,0.09749,0.04013,0.08939,0.06328,123,65.81,2,126
Ravel,HwakyuLee,SouthKorea,F,ScarboFromGaspardDeLaNuit,563,211,4/4,0.0652,0.07749,0.07308,0.12879,0.11289,0.07482,0.10127,0.07642,0.09486,0.04008,0.08844,0.06667,104,62.25,6,109
Ravel,YevgenySudbin,Germany,M,ScarboFromGespardDeLaNuit,571,211,4/4,0.06402,0.0805,0.0742,0.11894,0.11345,0.07568,0.10849,0.07594,0.09483,0.03924,0.09255,0.06215,107,62.92,6,112
Ravel,HeleneTysman,France,F,LaValse,748,218,4/4,0.06373,0.08563,0.11342,0.05196,0.09844,0.08532,0.07396,0.07396,0.08811,0.09844,0.08708,0.07995,115,67.89,2,124
Ravel,DariaKiseleva,Russia,F,GaspardDeLaNuitNo1,410,216,4/4,0.05684,0.1079,0.04751,0.10169,0.07948,0.08814,0.07926,0.07638,0.11634,0.08792,0.10036,0.05817,104,51.54,2,106
Ravel,AlexeyChernov,Russia,M,GaspardDeLaNuit2ndMov,374,87,4/4,0.03706,0.08451,0.04003,0.08747,0.07709,0.05634,0.08154,0.03113,0.07932,0.01408,0.35878,0.05263,79,44.7,6,92
Ravel,YinfeiWang,China,M,GaspardDeLaNuitNo1,345,220,4/4,0.05287,0.10641,0.04615,0.1073,0.08378,0.0849,0.07684,0.07818,0.11626,0.08849,0.10305,0.05578,101,53.08,2,103
Ravel,YinfeiWang,China,M,GaspardDeLaNuitNo3,540,220,4/4,0.06399,0.07668,0.07603,0.13243,0.1128,0.07642,0.10194,0.07603,0.09526,0.04057,0.0865,0.06137,108,62.61,3,115
Ravel,AlexeyChernov,Russia,M,GaspardDeLaNuit1stMov,398,218,4/4,0.05607,0.10458,0.04641,0.10542,0.07749,0.09051,0.08022,0.07245,0.12096,0.08904,0.09786,0.05901,109,56.44,3,113
Ravel,InnaFaliks,USA,F,ScarboFromGespardDeLaNuit,560,216,4/4,0.06285,0.07615,0.07656,0.13139,0.1127,0.07601,0.1019,0.07919,0.08791,0.04486,0.08778,0.06272,121,64.94,2,123
Ravel,KenseiYamaguchi,Japan,M,GaspardDeLaNuit,1257,205,4/4,0.05975,0.08952,0.05923,0.11217,0.0984,0.07767,0.09344,0.07263,0.10455,0.05146,0.11876,0.06242,110,54.74,6,124
Ravel,SanghieLee,SouthKorea,F,GaspardDeLaNuitNo1,415,217,4/4,0.05163,0.10629,0.04882,0.10348,0.07971,0.08922,0.0795,0.07367,0.12011,0.089,0.09808,0.06049,103,53.25,3,110
Ravel,PetronelMalan,SouthAfrica,F,LaValse,619,218,4/4,0.06589,0.08541,0.1072,0.05174,0.09491,0.08314,0.07064,0.07591,0.09098,0.10224,0.08851,0.08345,116,68.48,6,126
Ravel,MiJungChoe,SouthKorea,F,AlboradoDelGraciosoFromMiroirs,398,206,4/4,0.038,0.10805,0.09404,0.04654,0.03942,0.08953,0.1185,0.11684,0.06697,0.12895,0.06744,0.08573,111,62.17,6,124
Ravel,Shi-WeiChen,Taiwan,M,Pavane,380,171,4/4,0.10006,0.01733,0.14869,0.0123,0.14086,0.04472,0.09335,0.13583,0.00671,0.0967,0.03689,0.16657,87,45.77,3,94
Ravel,MariaKharsel,Russia,F,GaspardDeLaNuitNo3,574,218,4/4,0.06361,0.07502,0.07628,0.12671,0.11253,0.07665,0.09999,0.07853,0.09472,0.04341,0.08794,0.06461,119,65.74,2,124
Ravel,MariaKharsel,Russia,F,GaspardDeLaNuitNo2,387,72,4/4,0.038,0.08569,0.03875,0.08867,0.0775,0.05812,0.08271,0.02832,0.08048,0.01416,0.35469,0.05291,83,44.59,3,97
Ravel,MariaKharsel,Russia,F,GaspardDeLaNuitNo1,389,218,4/4,0.0564,0.1056,0.0475,0.10348,0.07994,0.08948,0.07634,0.07464,0.11705,0.08927,0.09966,0.06064,108,55.53,3,117
Ravel,SimonLariviere,Canada,M,ScarboFromGaspardDeLaNuit,549,215,4/4,0.06394,0.07923,0.07645,0.12611,0.11322,0.07556,0.10462,0.07784,0.09287,0.03968,0.08883,0.06166,118,63.6,2,121
Ravel,SunghoonHwang,SouthKorea,M,LaValse,789,212,4/4,0.07023,0.08204,0.11319,0.04996,0.09762,0.08476,0.06825,0.07588,0.08779,0.1019,0.08664,0.08173,115,68.53,3,120
Ravel,OxanaMikhailoff,USA,F,LaValse,619,220,4/4,0.06795,0.07883,0.11232,0.05291,0.09515,0.08384,0.07093,0.07979,0.08693,0.10336,0.08395,0.08405,108,65.75,6,119
Ravel,DariaKiseleva,Russia,F,GaspardDeLaNuitNo2,355,83,4/4,0.03942,0.0834,0.04094,0.0887,0.07278,0.05762,0.08264,0.02957,0.07657,0.0144,0.3624,0.05155,81,42.92,3,85
Ravel,OxanaShevchenko,Kazakhstan,F,LaValse,629,215,4/4,0.06973,0.07506,0.11344,0.04743,0.09837,0.08631,0.06913,0.07918,0.0832,0.10279,0.08571,0.08963,115,69.62,2,119
